K_text,B_text,T_text,Anna_exit,trial_num,trial_code,cond,K_hit,B_hit,T_hit,book_move,start_shelf,mid_shelf,mid_shelf_2,end_shelf,rectangle,rectangle_B,rectangle_T,rectangle_path,rectangle_path_B,rectangle_path_T,Todd_mid,Todd_final,frame_1,frame_2,frame_3,frame_4,frame_5,frame_6,frame_7,frame_8,frame_9,frame_10,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,frames.thisRepN,frames.thisTrialN,frames.thisN,frames.thisIndex,sessionInst.started,startSession.started,startSession.keys,startSession.rt,crossText.started,movingImage.started,staticImage.started,promptText3.started,rectImage.started,respText.started,keyResp.started,keyResp.keys,keyResp.rt,crossText.stopped,subject,session,date,expName,psychopyVersion,frameRate,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,51,mem_11,mem_K,1,1,1,show,O-X-O,O-B-O,O-X-B,O-X-X,R,R,R,stimuli/blue-R.png,stimuli/blue-R.png,stimuli/blue-R.png,mB-L,m0,stimuli/m0_w0_O-X-O.png,stimuli/mW-R_w0_O-X-O.png,stimuli/mB-L_w0_O-B-O.png,stimuli/mB-L_w0_O-X-B.png,stimuli/mB-L_w0_O-X-X.png,stimuli/mW-L_w0_O-X-X.png,stimuli/m0_wW-R_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_wW-L_O-X-X.png,0,9,9,22,,,,,,,,,121.11436226696242,127.78929719212465,128.52897264261264,128.52897264261264,128.52897264261264,129.41394438955467,129.41394438955467,right,1.0152939851395786,122.17542735720053,S4,B-A,2023-01-26_13h15.00.228,knowing_that_K_ONLY,2022.2.5,59.97071859545457,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,50,mem_10,mem_K,1,1,1,show,O-O-X,O-O-B,O-B-X,O-X-X,M,M,M,stimuli/blue-M.png,stimuli/blue-M.png,stimuli/blue-M.png,mB-L,m0,stimuli/m0_w0_O-O-X.png,stimuli/mW-R_w0_O-O-X.png,stimuli/mB-L_w0_O-O-B.png,stimuli/mB-L_w0_O-B-X.png,stimuli/mB-L_w0_O-X-X.png,stimuli/mW-L_w0_O-X-X.png,stimuli/m0_wW-R_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_wW-L_O-X-X.png,0,10,10,21,,,,,,,,,130.44706148048863,137.11989707371686,137.86086920811795,137.86086920811795,137.86086920811795,138.74763809109572,138.74763809109572,left,0.5606631679693237,131.5072036217898,S4,B-A,2023-01-26_13h15.00.228,knowing_that_K_ONLY,2022.2.5,59.97071859545457,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,47,mem_7,mem_K,0,1,0,switch,X-O-O,B-O-O,X-O-B,X-O-X,R,L,L,stimuli/blue-R.png,stimuli/blue-L.png,stimuli/blue-L.png,mB-M,m0,stimuli/m0_w0_X-O-O.png,stimuli/m0_wW-R_X-O-O.png,stimuli/m0_none_X-O-O.png,stimuli/mW-R_none_X-O-O.png,stimuli/mB-M_none_B-O-O.png,stimuli/mB-M_none_X-O-B.png,stimuli/mB-M_none_X-O-X.png,stimuli/mW-L_none_X-O-X.png,stimuli/m0_none_X-O-X.png,stimuli/m0_wW-L_X-O-X.png,0,11,11,18,,,,,,,,,139.3310515716439,146.00737525115255,146.74273269902915,146.74273269902915,146.74273269902915,147.63065967918374,147.63065967918374,left,0.3184963647508994,140.3860820446862,S4,B-A,2023-01-26_13h15.00.228,knowing_that_K_ONLY,2022.2.5,59.97071859545457,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,43,mem_3,mem_K,0,1,0,switch,O-O-X,O-O-B,B-O-X,X-O-X,L,R,R,stimuli/blue-L.png,stimuli/blue-R.png,stimuli/blue-R.png,mB-M,m0,stimuli/m0_w0_O-O-X.png,stimuli/m0_wW-R_O-O-X.png,stimuli/m0_none_O-O-X.png,stimuli/mW-R_none_O-O-X.png,stimuli/mB-M_none_O-O-B.png,stimuli/mB-M_none_B-O-X.png,stimuli/mB-M_none_X-O-X.png,stimuli/mW-L_none_X-O-X.png,stimuli/m0_none_X-O-X.png,stimuli/m0_wW-L_X-O-X.png,0,12,12,14,,,,,,,,,147.98083653766662,154.6554711916251,155.3923168425681,155.3923168425681,155.3923168425681,156.28082768351305,156.28082768351305,left,0.43571120814885944,149.03230963100214,S4,B-A,2023-01-26_13h15.00.228,knowing_that_K_ONLY,2022.2.5,59.97071859545457,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,31,per_3,per_K,1,0,1,no,O-B-X,O-B-O,none,O-B-X,M,R,M,stimuli/blue-M.png,stimuli/blue-R.png,stimuli/blue-M.png,mB-R,m0,stimuli/m0_w0_O-B-X.png,stimuli/m0_wW-R_O-B-X.png,stimuli/m0_none_O-B-X.png,stimuli/mW-R_none_O-B-X.png,stimuli/mB-R_none_O-B-X.png,stimuli/mB-R_none_O-B-O.png,stimuli/mB-R_none_O-B-X.png,stimuli/mW-L_none_O-B-X.png,stimuli/m0_none_O-B-X.png,stimuli/m0_wW-L_O-B-X.png,0,13,13,2,,,,,,,,,156.7476932691643,163.422286860412,164.16253622667864,164.16253622667864,164.16253622667864,165.04753460013308,165.04753460013308,right,0.6295446127187461,157.80472458782606,S4,B-A,2023-01-26_13h15.00.228,knowing_that_K_ONLY,2022.2.5,59.97071859545457,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,38,per_10,per_K,1,1,1,show,X-X-X,X-O-X,none,X-O-B,R,R,R,stimuli/blue-R.png,stimuli/blue-R.png,stimuli/blue-R.png,mB-R,m0,stimuli/m0_w0_X-X-X.png,stimuli/mW-R_w0_X-X-X.png,stimuli/mB-R_w0_X-X-X.png,stimuli/mB-R_w0_X-O-X.png,stimuli/mB-R_w0_X-O-B.png,stimuli/mW-L_w0_X-O-B.png,stimuli/m0_wW-R_X-O-B.png,stimuli/m0_none_X-O-B.png,stimuli/m0_none_X-O-B.png,stimuli/m0_wW-L_X-O-B.png,0,14,14,9,,,,,,,,,165.69752070948016,172.37211494229268,173.11233992758207,173.11233992758207,173.11233992758207,173.99769727920648,173.99769727920648,left,0.30268304352648556,166.76115574897267,S4,B-A,2023-01-26_13h15.00.228,knowing_that_K_ONLY,2022.2.5,59.97071859545457,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,44,mem_4,mem_K,0,1,0,switch,O-X-O,O-B-O,O-X-B,O-X-X,R,M,M,stimuli/blue-R.png,stimuli/blue-M.png,stimuli/blue-M.png,mB-L,m0,stimuli/m0_w0_O-X-O.png,stimuli/m0_wW-R_O-X-O.png,stimuli/m0_none_O-X-O.png,stimuli/mW-R_none_O-X-O.png,stimuli/mB-L_none_O-B-O.png,stimuli/mB-L_none_O-X-B.png,stimuli/mB-L_none_O-X-X.png,stimuli/mW-L_none_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_wW-L_O-X-X.png,0,15,15,15,,,,,,,,,174.33095019799657,181.00711604265962,181.74471654207446,181.74471654207446,181.74471654207446,182.63091760443058,182.63091760443058,left,0.2856221213005483,175.39464875648264,S4,B-A,2023-01-26_13h15.00.228,knowing_that_K_ONLY,2022.2.5,59.97071859545457,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,41,mem_1,mem_K,0,1,0,switch,O-O-X,O-O-B,O-B-X,O-X-X,M,R,R,stimuli/blue-M.png,stimuli/blue-R.png,stimuli/blue-R.png,mB-L,m0,stimuli/m0_w0_O-O-X.png,stimuli/m0_wW-R_O-O-X.png,stimuli/m0_none_O-O-X.png,stimuli/mW-R_none_O-O-X.png,stimuli/mB-L_none_O-O-B.png,stimuli/mB-L_none_O-B-X.png,stimuli/mB-L_none_O-X-X.png,stimuli/mW-L_none_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_wW-L_O-X-X.png,0,16,16,12,,,,,,,,,182.94762288499624,189.61836395820137,190.35734198393766,190.35734198393766,190.35734198393766,191.24756911851,191.24756911851,left,0.24555323855020106,184.00221065047663,S4,B-A,2023-01-26_13h15.00.228,knowing_that_K_ONLY,2022.2.5,59.97071859545457,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,30,per_2,per_K,1,0,1,no,X-X-B,O-X-B,none,X-X-B,R,L,R,stimuli/blue-R.png,stimuli/blue-L.png,stimuli/blue-R.png,mB-L,m0,stimuli/m0_w0_X-X-B.png,stimuli/m0_wW-R_X-X-B.png,stimuli/m0_none_X-X-B.png,stimuli/mW-R_none_X-X-B.png,stimuli/mB-L_none_X-X-B.png,stimuli/mB-L_none_O-X-B.png,stimuli/mB-L_none_X-X-B.png,stimuli/mW-L_none_X-X-B.png,stimuli/m0_none_X-X-B.png,stimuli/m0_wW-L_X-X-B.png,0,17,17,1,,,,,,,,,191.5141980801709,198.18714787904173,198.92741296463646,198.92741296463646,198.92741296463646,199.81424504565075,199.81424504565075,right,0.46288735640700907,192.56889523938298,S4,B-A,2023-01-26_13h15.00.228,knowing_that_K_ONLY,2022.2.5,59.97071859545457,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,32,per_4,per_K,1,0,1,no,O-X-B,O-O-B,none,O-X-B,R,L,R,stimuli/blue-R.png,stimuli/blue-L.png,stimuli/blue-R.png,mB-M,m0,stimuli/m0_w0_O-X-B.png,stimuli/mW-R_w0_O-X-B.png,stimuli/mB-M_w0_O-X-B.png,stimuli/mB-M_w0_O-O-B.png,stimuli/mB-M_w0_O-X-B.png,stimuli/mW-L_w0_O-X-B.png,stimuli/m0_wW-R_O-X-B.png,stimuli/m0_none_O-X-B.png,stimuli/m0_none_O-X-B.png,stimuli/m0_wW-L_O-X-B.png,0,18,18,3,,,,,,,,,200.2975536879385,206.97434702247847,207.7102867269423,207.7102867269423,207.7102867269423,208.59776009235065,208.59776009235065,right,0.3026583418250084,201.35445540235378,S4,B-A,2023-01-26_13h15.00.228,knowing_that_K_ONLY,2022.2.5,59.97071859545457,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,40,per_12,per_K,1,1,1,show,O-X-X,O-B-X,none,O-B-X,M,M,M,stimuli/blue-M.png,stimuli/blue-M.png,stimuli/blue-M.png,mB-M,m0,stimuli/m0_w0_O-X-X.png,stimuli/mW-R_w0_O-X-X.png,stimuli/mB-M_w0_O-X-X.png,stimuli/mB-M_w0_O-B-X.png,stimuli/mB-M_w0_O-B-X.png,stimuli/mW-L_w0_O-B-X.png,stimuli/m0_wW-R_O-B-X.png,stimuli/m0_none_O-B-X.png,stimuli/m0_none_O-B-X.png,stimuli/m0_wW-L_O-B-X.png,0,19,19,11,,,,,,,,,208.930891106138,215.5828203165438,216.34332644031383,216.34332644031383,216.34332644031383,217.23058390559163,217.23058390559163,left,0.3259694605367258,209.9956467091106,S4,B-A,2023-01-26_13h15.00.228,knowing_that_K_ONLY,2022.2.5,59.97071859545457,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,33,per_5,per_K,1,0,1,no,X-B-O,O-B-O,none,X-B-O,M,R,M,stimuli/blue-M.png,stimuli/blue-R.png,stimuli/blue-M.png,mB-L,m0,stimuli/m0_w0_X-B-O.png,stimuli/mW-R_w0_X-B-O.png,stimuli/mB-L_w0_X-B-O.png,stimuli/mB-L_w0_O-B-O.png,stimuli/mB-L_w0_X-B-O.png,stimuli/mW-L_w0_X-B-O.png,stimuli/m0_wW-R_X-B-O.png,stimuli/m0_none_X-B-O.png,stimuli/m0_none_X-B-O.png,stimuli/m0_wW-L_X-B-O.png,0,20,20,4,,,,,,,,,217.5807476111222,224.2549947357038,224.99491239199415,224.99491239199415,224.99491239199415,225.88091584003996,225.88091584003996,right,0.28373965178616345,218.64104534161743,S4,B-A,2023-01-26_13h15.00.228,knowing_that_K_ONLY,2022.2.5,59.97071859545457,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,34,per_6,per_K,1,0,1,no,X-B-X,O-B-X,none,X-B-X,M,R,M,stimuli/blue-M.png,stimuli/blue-R.png,stimuli/blue-M.png,mB-L,m0,stimuli/m0_w0_X-B-X.png,stimuli/mW-R_w0_X-B-X.png,stimuli/mB-L_w0_X-B-X.png,stimuli/mB-L_w0_O-B-X.png,stimuli/mB-L_w0_X-B-X.png,stimuli/mW-L_w0_X-B-X.png,stimuli/m0_wW-R_X-B-X.png,stimuli/m0_none_X-B-X.png,stimuli/m0_none_X-B-X.png,stimuli/m0_wW-L_X-B-X.png,0,21,21,5,,,,,,,,,226.18081619869918,232.8571206300985,233.593102359795,233.593102359795,233.593102359795,234.48091000143904,234.48091000143904,right,0.26062101451680064,227.23410888423678,S4,B-A,2023-01-26_13h15.00.228,knowing_that_K_ONLY,2022.2.5,59.97071859545457,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,39,per_11,per_K,1,1,1,show,X-X-O,X-B-O,none,X-B-O,M,M,M,stimuli/blue-M.png,stimuli/blue-M.png,stimuli/blue-M.png,mB-M,m0,stimuli/m0_w0_X-X-O.png,stimuli/mW-R_w0_X-X-O.png,stimuli/mB-M_w0_X-X-O.png,stimuli/mB-M_w0_X-B-O.png,stimuli/mB-M_w0_X-B-O.png,stimuli/mW-L_w0_X-B-O.png,stimuli/m0_wW-R_X-B-O.png,stimuli/m0_none_X-B-O.png,stimuli/m0_none_X-B-O.png,stimuli/m0_wW-L_X-B-O.png,0,22,22,10,,,,,,,,,234.7643589626532,241.43791989050806,242.17711124988273,242.17711124988273,242.17711124988273,243.06422050425317,243.06422050425317,left,0.6295882419217378,235.81811424554326,S4,B-A,2023-01-26_13h15.00.228,knowing_that_K_ONLY,2022.2.5,59.97071859545457,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,52,mem_12,mem_K,1,1,1,show,X-O-O,B-O-O,X-O-B,X-O-X,R,R,R,stimuli/blue-R.png,stimuli/blue-R.png,stimuli/blue-R.png,mB-M,m0,stimuli/m0_w0_X-O-O.png,stimuli/mW-R_w0_X-O-O.png,stimuli/mB-M_w0_B-O-O.png,stimuli/mB-M_w0_X-O-B.png,stimuli/mB-M_w0_X-O-X.png,stimuli/mW-L_w0_X-O-X.png,stimuli/m0_wW-R_X-O-X.png,stimuli/m0_none_X-O-X.png,stimuli/m0_none_X-O-X.png,stimuli/m0_wW-L_X-O-X.png,0,23,23,23,,,,,,,,,243.71444946108386,250.3878015463706,251.10307835729327,251.10307835729327,251.10307835729327,252.01444926857948,252.01444926857948,left,0.31831992336083204,244.77175410359632,S4,B-A,2023-01-26_13h15.00.228,knowing_that_K_ONLY,2022.2.5,59.97071859545457,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,36,per_8,per_K,1,0,1,switch,O-X-B,B-X-O,none,B-X-X,L,M,L,stimuli/blue-L.png,stimuli/blue-M.png,stimuli/blue-L.png,mB-L,m0,stimuli/m0_w0_O-X-B.png,stimuli/m0_wW-R_O-X-B.png,stimuli/m0_none_O-X-B.png,stimuli/mW-R_none_O-X-B.png,stimuli/mB-L_none_O-X-B.png,stimuli/mB-L_none_B-X-O.png,stimuli/mB-L_none_B-X-X.png,stimuli/mW-L_none_B-X-X.png,stimuli/m0_none_B-X-X.png,stimuli/m0_wW-L_B-X-X.png,1,0,24,7,,,,,,,,,252.36459821730386,259.0416292664595,259.7790741766803,259.7790741766803,259.7790741766803,260.66445975890383,260.66445975890383,right,0.7805576110258698,253.42579996935092,S4,B-A,2023-01-26_13h15.00.228,knowing_that_K_ONLY,2022.2.5,59.97071859545457,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,33,per_5,per_K,1,0,1,no,X-B-O,O-B-O,none,X-B-O,M,R,M,stimuli/blue-M.png,stimuli/blue-R.png,stimuli/blue-M.png,mB-L,m0,stimuli/m0_w0_X-B-O.png,stimuli/mW-R_w0_X-B-O.png,stimuli/mB-L_w0_X-B-O.png,stimuli/mB-L_w0_O-B-O.png,stimuli/mB-L_w0_X-B-O.png,stimuli/mW-L_w0_X-B-O.png,stimuli/m0_wW-R_X-B-O.png,stimuli/m0_none_X-B-O.png,stimuli/m0_none_X-B-O.png,stimuli/m0_wW-L_X-B-O.png,1,1,25,4,,,,,,,,,261.46444352623075,268.1405436063651,268.8564119772054,268.8564119772054,268.8564119772054,269.7643397145439,269.7643397145439,right,0.2733459692681208,262.52685181680135,S4,B-A,2023-01-26_13h15.00.228,knowing_that_K_ONLY,2022.2.5,59.97071859545457,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,41,mem_1,mem_K,0,1,0,switch,O-O-X,O-O-B,O-B-X,O-X-X,M,R,R,stimuli/blue-M.png,stimuli/blue-R.png,stimuli/blue-R.png,mB-L,m0,stimuli/m0_w0_O-O-X.png,stimuli/m0_wW-R_O-O-X.png,stimuli/m0_none_O-O-X.png,stimuli/mW-R_none_O-O-X.png,stimuli/mB-L_none_O-O-B.png,stimuli/mB-L_none_O-B-X.png,stimuli/mB-L_none_O-X-X.png,stimuli/mW-L_none_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_wW-L_O-X-X.png,1,2,26,12,,,,,,,,,270.0646006553434,276.71567845577374,277.4481862143148,277.4481862143148,277.4481862143148,278.3640461160103,278.3640461160103,left,0.3138886772794649,271.11947618075646,S4,B-A,2023-01-26_13h15.00.228,knowing_that_K_ONLY,2022.2.5,59.97071859545457,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,37,per_9,per_K,1,0,1,switch,X-O-B,X-B-O,none,X-B-X,M,R,M,stimuli/blue-M.png,stimuli/blue-R.png,stimuli/blue-M.png,mB-R,m0,stimuli/m0_w0_X-O-B.png,stimuli/m0_wW-R_X-O-B.png,stimuli/m0_none_X-O-B.png,stimuli/mW-R_none_X-O-B.png,stimuli/mB-R_none_X-O-B.png,stimuli/mB-R_none_X-B-O.png,stimuli/mB-R_none_X-B-X.png,stimuli/mW-L_none_X-B-X.png,stimuli/m0_none_X-B-X.png,stimuli/m0_wW-L_X-B-X.png,1,3,27,8,,,,,,,,,278.69757043384016,285.3704095558496,286.11074361391366,286.11074361391366,286.11074361391366,286.997831053799,286.997831053799,left,0.4632655825698748,279.74867364182137,S4,B-A,2023-01-26_13h15.00.228,knowing_that_K_ONLY,2022.2.5,59.97071859545457,
